data,label
/home/m448690/ASL4/augmented_data/3/Rotate-15hand4_3_bot_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-220e27tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5hand1_3_right_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/67.jpeg,3
/home/m448690/ASL4/augmented_data/3/dark-0.4hand5_3_dif_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2e27tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--25hand3_3_dif_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5hand2_3_dif_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2e30tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1hand5_3_bot_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25hand2_3_top_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/MedianBLur-7me9tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-50hand1_3_left_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1hand5_3_dif_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25e23tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.4hand2_3_top_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5hand1_3_dif_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2hand1_3_dif_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7me6tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/MedianBLur-7e17tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-220e33tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--25e20tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-200hand4_3_bot_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-2.0hand5_3_dif_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--25hand2_3_top_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/16.jpeg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*6hand1_3_left_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15hand4_3_bot_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--25hand5_3_bot_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1me0tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--25hand4_3_bot_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25hand1_3_bot_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5hand2_3_right_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.4hand1_3_dif_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-50hand3_3_dif_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1e45tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5me0tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15me6tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2e16tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1e11tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1hand1_3_top_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/3.jpeg,3
/home/m448690/ASL4/augmented_data/3/dark-0.3hand2_3_bot_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.4hand2_3_left_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15e14tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3e17tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-50hand2_3_left_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-15hand1_3_left_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5hand2_3_bot_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15e26tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25me2tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25hand5_3_dif_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/MedianBLur-7e26tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3hand5_3_dif_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-200hand1_3_left_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15hand1_3_left_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*6hand3_3_dif_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2hand5_3_bot_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5hand2_3_left_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/4.jpeg,3
/home/m448690/ASL4/augmented_data/3/light-1hand1_3_right_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*6hand2_3_bot_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15me4tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15hand5_3_dif_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1hand1_3_right_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-15hand2_3_dif_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15hand2_3_left_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/35.jpeg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*6hand2_3_right_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-170hand4_3_bot_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-15hand1_3_top_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*6hand2_3_left_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-190e30tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-50hand5_3_dif_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2e13tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1hand1_3_dif_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2hand1_3_left_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/MedianBLur-7me8tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/MedianBLur-7e35tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*6hand1_3_bot_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3me8tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.3hand2_3_left_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-200hand5_3_bot_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1hand2_3_bot_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2hand1_3_bot_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1hand2_3_right_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/MedianBLur-7hand1_3_bot_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.3hand3_3_dif_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-200hand2_3_dif_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-15hand2_3_left_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5hand2_3_right_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-50hand1_3_right_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7hand2_3_top_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*6hand2_3_top_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--25hand3_3_dif_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-15me1tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7hand1_3_bot_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/MedianBLur-7e39tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-15e40tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3me1tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-200hand2_3_bot_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3e32tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-170hand1_3_bot_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-220e34tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1hand2_3_dif_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-200hand2_3_dif_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-200hand5_3_dif_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3e15tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5hand3_3_dif_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-200hand2_3_bot_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15e11tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7hand2_3_bot_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--25me0tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25hand5_3_bot_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/MedianBLur-7e44tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2e40tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/MedianBLur-7hand1_3_right_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-50hand2_3_top_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--25hand1_3_right_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15e42tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15hand1_3_right_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7hand1_3_bot_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-2.0e28tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7hand5_3_bot_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1hand1_3_right_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-220e45tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-190me1tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*6hand2_3_right_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-170hand5_3_bot_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/me38.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25hand1_3_left_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*6hand5_3_dif_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*6e11tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2hand2_3_right_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7e23tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2hand1_3_right_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5e19tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1e28tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--25e23tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.3hand3_3_dif_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-190e28tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-50hand1_3_bot_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--25hand1_3_dif_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15hand2_3_bot_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-170hand1_3_left_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-2.0hand5_3_dif_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*6e37tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-50hand1_3_right_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3e36tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*6e43tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3e31tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/MedianBLur-7hand2_3_top_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3e40tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7e49tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2hand2_3_top_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15hand1_3_dif_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1hand1_3_bot_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-170hand2_3_top_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2hand4_3_bot_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.4hand2_3_top_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7e29tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15e24tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7e46tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/MedianBLur-7e42tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25hand2_3_left_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/MedianBLur-7hand2_3_bot_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-220me7tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3e27tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/light-2.0hand2_3_left_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25hand1_3_bot_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7hand1_3_right_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15e15tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-200hand1_3_bot_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-190e31tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*6e49tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1hand5_3_bot_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7hand1_3_left_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5hand2_3_top_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1hand3_3_dif_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-170hand2_3_bot_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5me2tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/light-2.0e47tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.4hand1_3_right_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-2.0e26tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3hand5_3_bot_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-15hand2_3_left_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3e12tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25hand1_3_dif_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/27.jpeg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25e17tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/34.jpeg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25e19tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/light-2.0hand2_3_bot_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-50hand4_3_bot_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7e35tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-50hand3_3_dif_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.4hand1_3_top_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7hand1_3_left_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-2.0e14tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3e20tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5hand1_3_left_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5hand1_3_left_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--25hand5_3_dif_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-170hand2_3_dif_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.4hand2_3_top_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-220e47tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2e34tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2hand2_3_left_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15hand3_3_dif_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-2.0e45tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.3hand1_3_top_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-2.0hand1_3_top_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3me4tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1e34tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/light-2.0hand5_3_bot_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1e44tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*6e16tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/MedianBLur-7hand1_3_bot_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2hand3_3_dif_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2hand1_3_right_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--25hand5_3_dif_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-170hand2_3_right_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.4hand5_3_bot_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25hand2_3_right_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7hand2_3_top_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/MedianBLur-7e18tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.3hand2_3_left_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3hand1_3_dif_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*6e28tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/light-2.0e12tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25e14tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-170hand5_3_dif_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-200hand2_3_dif_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7e28tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1hand3_3_dif_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-50hand1_3_dif_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*6hand1_3_left_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2hand2_3_right_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-170hand1_3_dif_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2hand5_3_bot_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-2.0hand2_3_dif_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--25hand1_3_top_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15e44tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.4hand2_3_dif_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15hand2_3_right_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-200hand5_3_dif_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5hand1_3_left_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-170hand1_3_top_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-15e31tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--25hand1_3_bot_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25hand2_3_dif_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1hand2_3_dif_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3hand5_3_dif_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.3hand2_3_left_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-50hand1_3_dif_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2hand2_3_dif_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2hand5_3_bot_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25hand5_3_bot_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-200hand1_3_right_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25e33tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/62.jpeg,3
/home/m448690/ASL4/augmented_data/3/dark-0.3hand2_3_top_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3e35tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/MedianBLur-7e49tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-170hand1_3_right_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--25me3tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5e31tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-50hand2_3_bot_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-15e42tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5me6tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-170hand1_3_left_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5e49tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--25e26tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/66.jpeg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2hand2_3_right_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.3hand5_3_bot_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7hand5_3_dif_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-2.0hand2_3_right_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3hand2_3_top_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-15hand1_3_top_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-1e30tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/23.jpeg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15e34tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15hand2_3_top_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7hand2_3_right_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/55.jpeg,3
/home/m448690/ASL4/augmented_data/3/MedianBLur-7e14tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25e27tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7e42tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/light-2.0e41tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.4hand2_3_right_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-220e29tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*2e20tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7hand1_3_right_seg_5_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5hand4_3_bot_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/dark-0.7e11tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5hand2_3_bot_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/light-2.0me3tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/light-2.0hand5_3_bot_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-15e32tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-200hand2_3_left_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25hand1_3_dif_seg_3_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-50hand4_3_bot_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Erosion-*3hand2_3_right_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/me40.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5hand2_3_bot_seg_2_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate--15e47tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-220e43tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/Dilation-*5hand1_3_bot_seg_1_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/me31.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-15hand1_3_dif_seg_4_cropped.jpg,3
/home/m448690/ASL4/augmented_data/3/Rotate-25e49tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/hue-220e18tiga.jpg,3
/home/m448690/ASL4/augmented_data/3/1.jpeg,3
/home/m448690/ASL4/augmented_data/3/hue-200hand2_3_left_seg_5_cropped.jpg,3
